account_id,district_id,frequency,date,bank_id
10049,17,POPLATEK MESICNE,960328,1
1250,62,POPLATEK MESICNE,960328,2
1384,74,POPLATEK TYDNE,960328,3
2624,31,POPLATEK MESICNE,960328,1
3349,47,POPLATEK MESICNE,960328,1
1351,40,POPLATEK MESICNE,960329,2
2631,1,POPLATEK MESICNE,960329,3
7520,9,POPLATEK MESICNE,960329,3
10065,76,POPLATEK MESICNE,960330,3
708,26,POPLATEK MESICNE,960330,2
3917,1,POPLATEK MESICNE,960330,3
514,70,POPLATEK MESICNE,960330,2
2659,14,POPLATEK MESICNE,960330,1
3265,52,POPLATEK PO OBRATU,960330,3
1832,70,POPLATEK MESICNE,960401,2
7565,59,POPLATEK MESICNE,960402,2
3308,40,POPLATEK MESICNE,960402,3
1932,35,POPLATEK MESICNE,960403,3
1521,74,POPLATEK MESICNE,960404,2
2909,58,POPLATEK MESICNE,960404,1
3706,8,POPLATEK MESICNE,960404,3
1847,47,POPLATEK MESICNE,960404,3
2335,70,POPLATEK MESICNE,960404,2
3041,70,POPLATEK MESICNE,960404,3
3116,54,POPLATEK MESICNE,960405,3
251,74,POPLATEK MESICNE,960406,1
3632,56,POPLATEK TYDNE,960406,2
2929,51,POPLATEK MESICNE,960406,2
10345,36,POPLATEK MESICNE,960407,2
1450,63,POPLATEK MESICNE,960407,3
1461,73,POPLATEK MESICNE,960407,3
1920,40,POPLATEK MESICNE,960408,1
734,5,POPLATEK MESICNE,960408,2
8085,73,POPLATEK MESICNE,960408,1
1948,64,POPLATEK MESICNE,960408,1
3534,59,POPLATEK MESICNE,960408,2
278,73,POPLATEK MESICNE,960408,2
2012,4,POPLATEK MESICNE,960408,1
1020,56,POPLATEK MESICNE,960409,1
2986,63,POPLATEK MESICNE,960409,3
615,72,POPLATEK MESICNE,960409,2
7894,27,POPLATEK MESICNE,960409,3
3294,75,POPLATEK MESICNE,960409,1
2450,48,POPLATEK MESICNE,960410,2
1503,71,POPLATEK MESICNE,960410,3
3247,61,POPLATEK MESICNE,960411,1
3568,40,POPLATEK MESICNE,960411,3
152,1,POPLATEK MESICNE,960412,2
5072,6,POPLATEK MESICNE,960412,1
1456,9,POPLATEK MESICNE,960412,1
1622,19,POPLATEK MESICNE,960412,1
10215,38,POPLATEK MESICNE,960412,1
2247,24,POPLATEK MESICNE,960413,1
2205,51,POPLATEK MESICNE,960413,3
1543,1,POPLATEK MESICNE,960414,2
1655,41,POPLATEK MESICNE,960415,3
3976,74,POPLATEK MESICNE,960415,1
1383,11,POPLATEK MESICNE,960415,3
439,69,POPLATEK MESICNE,960415,3
1550,1,POPLATEK MESICNE,960415,2
101,35,POPLATEK MESICNE,960416,2
1473,39,POPLATEK MESICNE,960416,3
1121,32,POPLATEK MESICNE,960417,3
2254,1,POPLATEK MESICNE,960417,2
3806,36,POPLATEK MESICNE,960418,2
283,44,POPLATEK MESICNE,960418,3
2432,8,POPLATEK MESICNE,960418,1
3802,44,POPLATEK MESICNE,960418,3
3821,18,POPLATEK MESICNE,960418,3
3907,37,POPLATEK MESICNE,960418,3
3854,8,POPLATEK MESICNE,960418,2
3606,1,POPLATEK MESICNE,960418,1
1939,6,POPLATEK TYDNE,960419,1
5726,17,POPLATEK PO OBRATU,960419,2
3998,2,POPLATEK MESICNE,960420,1
3021,10,POPLATEK MESICNE,960420,1
1607,71,POPLATEK MESICNE,960420,3
1733,18,POPLATEK MESICNE,960420,3
2474,33,POPLATEK MESICNE,960420,2
3816,25,POPLATEK MESICNE,960421,1
766,3,POPLATEK MESICNE,960421,2
695,5,POPLATEK MESICNE,960421,2
2287,1,POPLATEK MESICNE,960421,3
1358,39,POPLATEK MESICNE,960421,3
3019,33,POPLATEK MESICNE,960421,1
1641,50,POPLATEK MESICNE,960422,2
1624,53,POPLATEK MESICNE,960422,1
798,1,POPLATEK MESICNE,960422,2
7240,17,POPLATEK MESICNE,960423,1
4458,60,POPLATEK MESICNE,960423,1
3596,59,POPLATEK MESICNE,960423,3
1709,24,POPLATEK MESICNE,960423,3
3859,53,POPLATEK MESICNE,960423,2
481,72,POPLATEK MESICNE,960423,2
1070,62,POPLATEK MESICNE,960423,3
3280,1,POPLATEK MESICNE,960424,3
689,1,POPLATEK MESICNE,960424,2
4488,33,POPLATEK MESICNE,960424,2
2246,1,POPLATEK MESICNE,960425,2
3301,14,POPLATEK MESICNE,960425,3
7997,10,POPLATEK MESICNE,960425,3
1542,1,POPLATEK MESICNE,960425,2
5395,47,POPLATEK MESICNE,960426,1
780,3,POPLATEK MESICNE,960426,3
5505,1,POPLATEK MESICNE,960426,1
3178,4,POPLATEK MESICNE,960427,1
500,56,POPLATEK MESICNE,960427,3
3451,52,POPLATEK MESICNE,960427,2
1304,40,POPLATEK MESICNE,960427,3
3664,1,POPLATEK MESICNE,960428,3
3038,10,POPLATEK MESICNE,960428,1
951,3,POPLATEK MESICNE,960428,3
1529,1,POPLATEK MESICNE,960428,3
3027,62,POPLATEK MESICNE,960429,2
4342,74,POPLATEK MESICNE,960429,2
1582,28,POPLATEK MESICNE,960501,3
2730,23,POPLATEK MESICNE,960502,2
8896,28,POPLATEK PO OBRATU,960502,1
1716,46,POPLATEK MESICNE,960502,3
986,74,POPLATEK MESICNE,960502,3
1192,29,POPLATEK MESICNE,960502,1
2116,70,POPLATEK MESICNE,960502,2
4127,50,POPLATEK MESICNE,960503,2
3791,1,POPLATEK TYDNE,960503,1
3531,59,POPLATEK MESICNE,960503,1
2994,77,POPLATEK MESICNE,960503,3
1328,8,POPLATEK MESICNE,960504,1
97,74,POPLATEK MESICNE,960505,3
3648,61,POPLATEK MESICNE,960506,3
2591,1,POPLATEK MESICNE,960506,1
1614,63,POPLATEK MESICNE,960507,3
706,49,POPLATEK MESICNE,960507,3
2232,1,POPLATEK MESICNE,960507,3
2946,54,POPLATEK MESICNE,960507,1
2346,27,POPLATEK MESICNE,960508,1
3736,54,POPLATEK MESICNE,960508,1
3887,62,POPLATEK MESICNE,960508,3
1672,5,POPLATEK MESICNE,960508,1
1752,68,POPLATEK MESICNE,960508,2
1996,6,POPLATEK TYDNE,960508,2
1244,68,POPLATEK MESICNE,960508,3
1213,36,POPLATEK MESICNE,960508,3
3928,24,POPLATEK MESICNE,960508,1
1045,3,POPLATEK MESICNE,960509,3
302,7,POPLATEK MESICNE,960509,3
444,26,POPLATEK MESICNE,960509,3
2035,53,POPLATEK MESICNE,960510,3
3942,27,POPLATEK TYDNE,960510,2
9494,21,POPLATEK MESICNE,960510,2
913,59,POPLATEK MESICNE,960510,2
3248,77,POPLATEK MESICNE,960511,2
51,67,POPLATEK MESICNE,960511,1
132,40,POPLATEK PO OBRATU,960511,3
3512,46,POPLATEK MESICNE,960511,3
6792,1,POPLATEK MESICNE,960511,2
491,44,POPLATEK MESICNE,960512,3
9513,59,POPLATEK MESICNE,960512,3
684,49,POPLATEK MESICNE,960512,1
3285,43,POPLATEK MESICNE,960512,2
3434,32,POPLATEK MESICNE,960513,3
2619,20,POPLATEK MESICNE,960513,1
6158,67,POPLATEK MESICNE,960513,3
1013,59,POPLATEK MESICNE,960513,3
3523,65,POPLATEK MESICNE,960514,1
136,74,POPLATEK MESICNE,960514,2
632,29,POPLATEK MESICNE,960514,2
3769,3,POPLATEK MESICNE,960514,1
2757,54,POPLATEK MESICNE,960514,2
360,32,POPLATEK MESICNE,960514,2
9199,72,POPLATEK MESICNE,960515,3
2752,74,POPLATEK MESICNE,960515,3
10694,73,POPLATEK TYDNE,960515,1
76,52,POPLATEK MESICNE,960516,3
1924,66,POPLATEK MESICNE,960516,2
8772,1,POPLATEK MESICNE,960516,2
2505,60,POPLATEK MESICNE,960516,2
7542,54,POPLATEK MESICNE,960516,3
1074,59,POPLATEK MESICNE,960516,1
3495,54,POPLATEK MESICNE,960517,3
1904,70,POPLATEK MESICNE,960518,3
1040,19,POPLATEK MESICNE,960518,2
776,66,POPLATEK MESICNE,960518,2
3162,63,POPLATEK TYDNE,960518,2
379,32,POPLATEK MESICNE,960518,1
3731,70,POPLATEK MESICNE,960520,1
1323,43,POPLATEK MESICNE,960520,2
580,75,POPLATEK MESICNE,960520,2
2805,39,POPLATEK MESICNE,960520,3
1399,45,POPLATEK MESICNE,960520,2
1210,28,POPLATEK MESICNE,960521,2
8972,70,POPLATEK MESICNE,960521,1
891,34,POPLATEK MESICNE,960523,1
2888,19,POPLATEK MESICNE,960523,1
832,42,POPLATEK MESICNE,960524,2
1905,34,POPLATEK MESICNE,960525,3
7713,50,POPLATEK TYDNE,960525,3
4099,54,POPLATEK MESICNE,960526,2
3055,15,POPLATEK MESICNE,960526,3
1715,60,POPLATEK MESICNE,960526,2
1646,1,POPLATEK TYDNE,960527,1
612,1,POPLATEK MESICNE,960527,3
450,59,POPLATEK MESICNE,960528,3
10445,72,POPLATEK MESICNE,960529,3
268,3,POPLATEK MESICNE,960529,1
3240,35,POPLATEK TYDNE,960529,3
877,1,POPLATEK MESICNE,960529,3
621,52,POPLATEK MESICNE,960601,1
1124,26,POPLATEK MESICNE,960602,2
687,27,POPLATEK MESICNE,960602,2
3590,57,POPLATEK MESICNE,960602,3
3459,76,POPLATEK MESICNE,960602,1
2389,40,POPLATEK MESICNE,960602,1
2837,46,POPLATEK MESICNE,960602,1
2190,41,POPLATEK TYDNE,960604,2
3746,70,POPLATEK MESICNE,960604,3
2982,19,POPLATEK MESICNE,960604,2
9263,68,POPLATEK MESICNE,960604,2
1405,53,POPLATEK MESICNE,960604,3
1954,72,POPLATEK MESICNE,960605,2
1973,71,POPLATEK MESICNE,960605,2
3448,58,POPLATEK TYDNE,960606,1
1913,48,POPLATEK MESICNE,960606,3
958,72,POPLATEK MESICNE,960606,3
3199,66,POPLATEK MESICNE,960606,2
375,68,POPLATEK MESICNE,960607,2
1270,55,POPLATEK PO OBRATU,960607,1
9548,62,POPLATEK MESICNE,960607,2
3522,16,POPLATEK MESICNE,960607,1
669,35,POPLATEK MESICNE,960607,3
732,38,POPLATEK MESICNE,960607,2
4585,27,POPLATEK MESICNE,960608,3
171,46,POPLATEK MESICNE,960608,1
3676,58,POPLATEK MESICNE,960608,3
1082,2,POPLATEK MESICNE,960608,3
6699,35,POPLATEK MESICNE,960608,3
1219,1,POPLATEK MESICNE,960608,2
4803,26,POPLATEK MESICNE,960608,2
1528,50,POPLATEK MESICNE,960608,2
9510,1,POPLATEK MESICNE,960609,1
7926,69,POPLATEK TYDNE,960609,2
3591,1,POPLATEK PO OBRATU,960609,3
1058,47,POPLATEK MESICNE,960611,3
1431,41,POPLATEK MESICNE,960611,1
181,21,POPLATEK MESICNE,960611,1
603,62,POPLATEK MESICNE,960611,1
409,1,POPLATEK MESICNE,960611,2
3584,55,POPLATEK MESICNE,960612,3
93,2,POPLATEK MESICNE,960612,3
2104,48,POPLATEK MESICNE,960612,3
2710,12,POPLATEK MESICNE,960612,1
3957,33,POPLATEK TYDNE,960613,1
1869,1,POPLATEK MESICNE,960614,2
2397,70,POPLATEK MESICNE,960614,1
2603,9,POPLATEK MESICNE,960614,1
3723,2,POPLATEK MESICNE,960614,1
3668,1,POPLATEK MESICNE,960615,2
2400,40,POPLATEK MESICNE,960615,2
3015,19,POPLATEK MESICNE,960615,1
558,10,POPLATEK MESICNE,960615,1
3114,1,POPLATEK MESICNE,960615,3
4626,9,POPLATEK MESICNE,960615,3
1444,70,POPLATEK MESICNE,960616,2
4447,62,POPLATEK MESICNE,960616,2
3515,68,POPLATEK MESICNE,960616,3
8158,48,POPLATEK TYDNE,960616,3
848,31,POPLATEK MESICNE,960616,2
1086,37,POPLATEK MESICNE,960617,1
2602,46,POPLATEK MESICNE,960617,3
4768,39,POPLATEK MESICNE,960617,3
507,52,POPLATEK MESICNE,960617,2
3647,77,POPLATEK MESICNE,960617,3
3180,1,POPLATEK MESICNE,960618,1
1271,17,POPLATEK MESICNE,960618,3
2870,1,POPLATEK MESICNE,960618,3
3645,36,POPLATEK MESICNE,960618,1
3239,5,POPLATEK MESICNE,960619,3
3485,53,POPLATEK MESICNE,960619,3
567,15,POPLATEK MESICNE,960619,3
373,67,POPLATEK MESICNE,960620,2
2977,28,POPLATEK MESICNE,960620,1
488,25,POPLATEK MESICNE,960620,1
3120,1,POPLATEK MESICNE,960620,2
3801,1,POPLATEK MESICNE,960620,2
72,1,POPLATEK TYDNE,960620,1
10361,21,POPLATEK MESICNE,960621,1
587,19,POPLATEK MESICNE,960621,2
1097,67,POPLATEK MESICNE,960622,1
3206,38,POPLATEK MESICNE,960622,3
3696,1,POPLATEK MESICNE,960622,1
2387,70,POPLATEK MESICNE,960622,2
3585,1,POPLATEK MESICNE,960623,3
2706,47,POPLATEK MESICNE,960623,1
2773,38,POPLATEK MESICNE,960623,2
1781,10,POPLATEK MESICNE,960623,1
962,64,POPLATEK MESICNE,960624,3
2395,3,POPLATEK MESICNE,960624,2
3227,1,POPLATEK MESICNE,960624,2
2295,57,POPLATEK MESICNE,960625,1
9631,11,POPLATEK MESICNE,960625,1
140,24,POPLATEK MESICNE,960625,1
788,12,POPLATEK MESICNE,960625,3
2040,75,POPLATEK MESICNE,960625,2
1029,26,POPLATEK MESICNE,960625,2
3318,62,POPLATEK MESICNE,960625,2
2420,35,POPLATEK MESICNE,960625,2
3432,1,POPLATEK MESICNE,960625,3
6688,16,POPLATEK MESICNE,960625,3
3899,22,POPLATEK MESICNE,960625,2
1275,32,POPLATEK MESICNE,960626,3
1087,55,POPLATEK MESICNE,960626,1
1396,46,POPLATEK MESICNE,960626,2
3573,59,POPLATEK MESICNE,960627,2
3149,57,POPLATEK MESICNE,960627,2
1007,1,POPLATEK MESICNE,960628,2
4379,44,POPLATEK MESICNE,960628,2
2950,62,POPLATEK MESICNE,960628,2
3793,5,POPLATEK MESICNE,960628,1
3588,33,POPLATEK MESICNE,960628,2
878,52,POPLATEK MESICNE,960629,3
3864,33,POPLATEK MESICNE,960701,2
1266,57,POPLATEK MESICNE,960701,3
3089,12,POPLATEK TYDNE,960702,3
7181,77,POPLATEK PO OBRATU,960702,3
1241,53,POPLATEK MESICNE,960702,3
1004,70,POPLATEK MESICNE,960702,2
2344,13,POPLATEK MESICNE,960702,1
2530,74,POPLATEK MESICNE,960702,3
170,59,POPLATEK MESICNE,960702,2
2319,58,POPLATEK MESICNE,960702,2
7033,75,POPLATEK MESICNE,960703,1
88,31,POPLATEK MESICNE,960703,2
1480,41,POPLATEK TYDNE,960703,2
2526,16,POPLATEK MESICNE,960704,3
2604,68,POPLATEK MESICNE,960704,2
5269,49,POPLATEK MESICNE,960704,3
3563,1,POPLATEK MESICNE,960704,1
3550,68,POPLATEK MESICNE,960704,1
1903,11,POPLATEK MESICNE,960705,3
3153,2,POPLATEK MESICNE,960705,2
265,19,POPLATEK MESICNE,960705,1
2812,18,POPLATEK MESICNE,960705,3
1609,41,POPLATEK MESICNE,960705,1
2737,69,POPLATEK MESICNE,960706,3
7101,54,POPLATEK MESICNE,960706,2
313,73,POPLATEK MESICNE,960706,2
2593,5,POPLATEK MESICNE,960706,3
1232,48,POPLATEK MESICNE,960706,2
2108,74,POPLATEK MESICNE,960706,3
3694,70,POPLATEK MESICNE,960706,2
1289,72,POPLATEK MESICNE,960707,1
2445,52,POPLATEK MESICNE,960707,2
7733,19,POPLATEK TYDNE,960708,1
1758,21,POPLATEK MESICNE,960708,2
9859,27,POPLATEK MESICNE,960708,1
10711,36,POPLATEK MESICNE,960708,1
725,70,POPLATEK MESICNE,960708,3
1739,3,POPLATEK MESICNE,960708,1
10202,70,POPLATEK MESICNE,960708,2
506,67,POPLATEK MESICNE,960708,2
955,59,POPLATEK MESICNE,960708,2
932,20,POPLATEK MESICNE,960708,1
413,18,POPLATEK MESICNE,960709,2
3334,67,POPLATEK MESICNE,960709,2
2625,48,POPLATEK TYDNE,960709,1
2147,28,POPLATEK MESICNE,960710,2
984,2,POPLATEK MESICNE,960710,3
3848,20,POPLATEK MESICNE,960710,1
2825,54,POPLATEK MESICNE,960710,3
5602,19,POPLATEK PO OBRATU,960710,1
1094,35,POPLATEK MESICNE,960710,1
690,10,POPLATEK MESICNE,960711,1
2945,6,POPLATEK MESICNE,960711,3
573,1,POPLATEK TYDNE,960711,1
2131,70,POPLATEK MESICNE,960711,2
2821,54,POPLATEK MESICNE,960712,2
2112,44,POPLATEK MESICNE,960712,1
2506,22,POPLATEK PO OBRATU,960712,2
1078,1,POPLATEK MESICNE,960712,3
1895,35,POPLATEK MESICNE,960712,2
2961,9,POPLATEK MESICNE,960712,1
3426,9,POPLATEK TYDNE,960713,1
3204,61,POPLATEK MESICNE,960713,1
2887,76,POPLATEK MESICNE,960713,2
2468,4,POPLATEK MESICNE,960713,2
3350,74,POPLATEK MESICNE,960713,2
858,52,POPLATEK MESICNE,960713,1
2359,54,POPLATEK MESICNE,960714,2
3726,54,POPLATEK MESICNE,960714,3
584,31,POPLATEK MESICNE,960714,2
392,1,POPLATEK MESICNE,960714,3
869,16,POPLATEK MESICNE,960715,2
526,67,POPLATEK MESICNE,960716,1
571,72,POPLATEK MESICNE,960716,3
3946,70,POPLATEK MESICNE,960716,1
2573,4,POPLATEK MESICNE,960716,3
593,48,POPLATEK MESICNE,960716,1
4086,66,POPLATEK MESICNE,960717,3
6461,50,POPLATEK MESICNE,960717,3
110,36,POPLATEK MESICNE,960717,1
9138,26,POPLATEK MESICNE,960718,1
5837,5,POPLATEK MESICNE,960718,2
971,12,POPLATEK MESICNE,960718,3
81,74,POPLATEK MESICNE,960718,3
4537,53,POPLATEK TYDNE,960718,2
2266,50,POPLATEK MESICNE,960719,2
137,70,POPLATEK MESICNE,960719,1
3562,50,POPLATEK MESICNE,960719,3
1893,48,POPLATEK MESICNE,960720,2
2882,44,POPLATEK MESICNE,960720,3
5250,8,POPLATEK TYDNE,960720,3
7674,1,POPLATEK MESICNE,960721,1
11123,39,POPLATEK MESICNE,960721,3
1765,18,POPLATEK MESICNE,960721,3
847,2,POPLATEK MESICNE,960721,1
4618,3,POPLATEK MESICNE,960721,2
3543,74,POPLATEK MESICNE,960721,1
1471,1,POPLATEK MESICNE,960721,2
3472,55,POPLATEK MESICNE,960721,3
2407,1,POPLATEK MESICNE,960721,3
378,68,POPLATEK MESICNE,960722,1
1188,16,POPLATEK MESICNE,960722,1
2652,1,POPLATEK MESICNE,960722,3
3526,1,POPLATEK MESICNE,960722,1
113,55,POPLATEK MESICNE,960722,2
3733,33,POPLATEK MESICNE,960722,3
683,74,POPLATEK MESICNE,960722,1
3494,60,POPLATEK MESICNE,960722,3
3518,9,POPLATEK MESICNE,960722,1
4320,61,POPLATEK MESICNE,960723,3
6495,6,POPLATEK MESICNE,960723,1
3511,70,POPLATEK MESICNE,960723,2
303,71,POPLATEK MESICNE,960725,1
3932,74,POPLATEK MESICNE,960725,3
2717,74,POPLATEK MESICNE,960725,3
2983,42,POPLATEK MESICNE,960725,1
1490,5,POPLATEK MESICNE,960725,1
3443,45,POPLATEK MESICNE,960726,3
11027,32,POPLATEK TYDNE,960726,2
3491,51,POPLATEK MESICNE,960727,1
6453,34,POPLATEK MESICNE,960727,1
7907,70,POPLATEK MESICNE,960727,2
2291,49,POPLATEK MESICNE,960727,2
1900,27,POPLATEK MESICNE,960727,3
4389,77,POPLATEK MESICNE,960728,2
3192,18,POPLATEK MESICNE,960728,3
836,46,POPLATEK MESICNE,960728,2
3880,3,POPLATEK MESICNE,960728,3
7424,68,POPLATEK MESICNE,960728,3
1187,55,POPLATEK MESICNE,960728,3
25,68,POPLATEK MESICNE,960728,1
10954,25,POPLATEK MESICNE,960729,2
1571,66,POPLATEK MESICNE,960729,2
1160,39,POPLATEK TYDNE,960729,1
1985,20,POPLATEK MESICNE,960729,1
3359,8,POPLATEK MESICNE,960730,2
9646,1,POPLATEK TYDNE,960730,2
1906,1,POPLATEK MESICNE,960801,2
194,44,POPLATEK MESICNE,960801,1
371,12,POPLATEK MESICNE,960802,1
9159,64,POPLATEK MESICNE,960802,2
3040,17,POPLATEK MESICNE,960803,2
4071,64,POPLATEK MESICNE,960803,3
2278,1,POPLATEK MESICNE,960803,1
2350,18,POPLATEK MESICNE,960804,2
4438,48,POPLATEK MESICNE,960804,2
2004,42,POPLATEK MESICNE,960804,1
2101,9,POPLATEK MESICNE,960804,3
3397,49,POPLATEK MESICNE,960804,2
1267,43,POPLATEK MESICNE,960805,3
2102,41,POPLATEK MESICNE,960805,1
1654,30,POPLATEK MESICNE,960805,3
2383,68,POPLATEK MESICNE,960805,1
2134,52,POPLATEK MESICNE,960806,1
1738,15,POPLATEK MESICNE,960806,3
1576,35,POPLATEK TYDNE,960806,3
3614,19,POPLATEK MESICNE,960807,3
2066,25,POPLATEK MESICNE,960807,1
2117,48,POPLATEK MESICNE,960807,2
436,30,POPLATEK MESICNE,960807,2
2329,1,POPLATEK MESICNE,960807,3
4442,54,POPLATEK MESICNE,960808,2
1325,26,POPLATEK MESICNE,960808,3
715,32,POPLATEK MESICNE,960808,2
9491,7,POPLATEK TYDNE,960808,3
2917,68,POPLATEK MESICNE,960808,1
503,1,POPLATEK MESICNE,960808,1
2794,74,POPLATEK MESICNE,960808,3
2191,1,POPLATEK MESICNE,960808,1
2947,57,POPLATEK MESICNE,960809,1
2086,70,POPLATEK TYDNE,960809,2
3020,3,POPLATEK MESICNE,960809,2
1211,49,POPLATEK MESICNE,960809,2
2724,11,POPLATEK MESICNE,960809,3
963,7,POPLATEK MESICNE,960809,1
3749,68,POPLATEK MESICNE,960810,2
1223,70,POPLATEK MESICNE,960810,2
613,74,POPLATEK PO OBRATU,960810,3
2149,7,POPLATEK MESICNE,960811,1
416,6,POPLATEK MESICNE,960811,3
1501,50,POPLATEK MESICNE,960811,2
2114,30,POPLATEK MESICNE,960811,2
176,71,POPLATEK TYDNE,960812,3
3066,74,POPLATEK MESICNE,960812,1
911,60,POPLATEK MESICNE,960812,3
779,16,POPLATEK MESICNE,960813,2
916,1,POPLATEK MESICNE,960813,2
271,1,POPLATEK MESICNE,960813,1
2439,74,POPLATEK MESICNE,960813,1
2210,31,POPLATEK MESICNE,960813,1
1885,47,POPLATEK MESICNE,960813,3
447,5,POPLATEK MESICNE,960814,3
3549,27,POPLATEK MESICNE,960814,1
1563,47,POPLATEK MESICNE,960814,2
753,31,POPLATEK MESICNE,960814,3
2764,53,POPLATEK MESICNE,960815,3
2973,23,POPLATEK MESICNE,960815,3
2209,65,POPLATEK MESICNE,960815,3
2013,54,POPLATEK MESICNE,960815,1
1935,38,POPLATEK MESICNE,960815,2
382,14,POPLATEK MESICNE,960816,3
42,39,POPLATEK MESICNE,960816,1
945,18,POPLATEK MESICNE,960816,1
8038,47,POPLATEK MESICNE,960817,1
967,15,POPLATEK MESICNE,960817,3
3741,65,POPLATEK MESICNE,960818,3
3311,8,POPLATEK MESICNE,960818,2
656,3,POPLATEK MESICNE,960818,1
1667,56,POPLATEK MESICNE,960818,3
3789,6,POPLATEK MESICNE,960818,1
7637,46,POPLATEK MESICNE,960819,2
4010,30,POPLATEK MESICNE,960819,3
4144,1,POPLATEK MESICNE,960819,1
3347,4,POPLATEK MESICNE,960819,2
2976,13,POPLATEK MESICNE,960819,2
4480,58,POPLATEK MESICNE,960819,2
4969,60,POPLATEK TYDNE,960819,2
1274,54,POPLATEK TYDNE,960819,2
7099,1,POPLATEK MESICNE,960820,3
166,17,POPLATEK MESICNE,960820,1
1367,74,POPLATEK MESICNE,960820,3
2795,11,POPLATEK MESICNE,960820,2
2034,54,POPLATEK MESICNE,960821,1
2622,1,POPLATEK MESICNE,960821,2
10562,51,POPLATEK MESICNE,960821,1
1593,16,POPLATEK MESICNE,960822,3
3004,11,POPLATEK MESICNE,960822,1
617,74,POPLATEK MESICNE,960823,3
2746,24,POPLATEK MESICNE,960823,2
3427,36,POPLATEK MESICNE,960823,3
58,29,POPLATEK MESICNE,960823,2
918,60,POPLATEK MESICNE,960823,2
324,1,POPLATEK MESICNE,960823,2
9826,68,POPLATEK MESICNE,960823,1
2094,73,POPLATEK MESICNE,960823,2
20,74,POPLATEK MESICNE,960824,3
2930,1,POPLATEK MESICNE,960824,1
182,47,POPLATEK MESICNE,960824,3
1517,5,POPLATEK MESICNE,960824,3
4186,1,POPLATEK MESICNE,960825,1
3467,17,POPLATEK MESICNE,960825,3
1350,21,POPLATEK TYDNE,960825,2
10220,44,POPLATEK MESICNE,960826,2
2792,1,POPLATEK MESICNE,960826,2
1504,1,POPLATEK MESICNE,960826,1
3161,48,POPLATEK MESICNE,960826,2
987,15,POPLATEK MESICNE,960827,3
2360,26,POPLATEK MESICNE,960827,2
399,1,POPLATEK MESICNE,960827,3
637,49,POPLATEK MESICNE,960827,2
3353,74,POPLATEK MESICNE,960827,2
4588,12,POPLATEK MESICNE,960827,1
10,54,POPLATEK MESICNE,960828,1
2113,7,POPLATEK MESICNE,960828,1
2677,5,POPLATEK MESICNE,960828,3
6062,24,POPLATEK MESICNE,960828,2
2065,61,POPLATEK MESICNE,960828,2
1894,6,POPLATEK MESICNE,960829,1
1117,68,POPLATEK MESICNE,960829,1
833,31,POPLATEK MESICNE,960829,1
3155,28,POPLATEK MESICNE,960829,3
242,69,POPLATEK MESICNE,960829,2
812,1,POPLATEK MESICNE,960830,1
3774,72,POPLATEK MESICNE,960830,2
3272,53,POPLATEK MESICNE,960830,3
7990,9,POPLATEK MESICNE,960830,2
7262,70,POPLATEK MESICNE,960830,1
3504,70,POPLATEK MESICNE,960830,2
2347,38,POPLATEK MESICNE,960830,1
269,3,POPLATEK MESICNE,960830,1
1258,3,POPLATEK MESICNE,960901,2
3418,42,POPLATEK PO OBRATU,960902,1
871,1,POPLATEK MESICNE,960902,3
2953,1,POPLATEK MESICNE,960902,1
3126,17,POPLATEK MESICNE,960903,3
1293,40,POPLATEK MESICNE,960903,2
406,63,POPLATEK MESICNE,960903,1
4456,14,POPLATEK MESICNE,960903,1
174,52,POPLATEK MESICNE,960904,2
694,67,POPLATEK MESICNE,960904,3
2885,1,POPLATEK MESICNE,960904,3
2872,1,POPLATEK MESICNE,960904,3
920,58,POPLATEK MESICNE,960905,3
1525,57,POPLATEK MESICNE,960905,3
1997,74,POPLATEK MESICNE,960905,1
1679,68,POPLATEK MESICNE,960905,2
7082,57,POPLATEK MESICNE,960906,2
1910,60,POPLATEK MESICNE,960906,2
5362,76,POPLATEK TYDNE,960906,2
1408,10,POPLATEK MESICNE,960907,2
125,2,POPLATEK PO OBRATU,960907,2
2655,1,POPLATEK MESICNE,960907,3
2314,2,POPLATEK MESICNE,960907,3
297,74,POPLATEK MESICNE,960908,2
2914,4,POPLATEK MESICNE,960908,1
4405,41,POPLATEK MESICNE,960908,1
2084,44,POPLATEK MESICNE,960908,2
2045,34,POPLATEK MESICNE,960909,1
2058,34,POPLATEK MESICNE,960909,1
1190,52,POPLATEK MESICNE,960909,1
1067,34,POPLATEK MESICNE,960910,3
2629,66,POPLATEK MESICNE,960910,1
1774,61,POPLATEK MESICNE,960910,1
2156,1,POPLATEK MESICNE,960911,3
2349,72,POPLATEK MESICNE,960911,1
2614,44,POPLATEK MESICNE,960911,2
339,46,POPLATEK TYDNE,960911,3
2164,63,POPLATEK MESICNE,960912,3
3508,42,POPLATEK MESICNE,960912,3
164,60,POPLATEK MESICNE,960913,2
1799,9,POPLATEK MESICNE,960913,1
1600,1,POPLATEK MESICNE,960913,1
3044,72,POPLATEK MESICNE,960914,2
3499,51,POPLATEK MESICNE,960914,3
1474,63,POPLATEK MESICNE,960914,2
2026,64,POPLATEK MESICNE,960914,2
1556,54,POPLATEK MESICNE,960915,2
6075,19,POPLATEK MESICNE,960915,1
1066,16,POPLATEK TYDNE,960915,1
2275,1,POPLATEK MESICNE,960916,2
5305,47,POPLATEK MESICNE,960916,2
